lat,lng,women_40plus
35.475248,140.049181,3282
35.459264,140.069953,44
35.460093,140.057472,111
35.450848,140.060671,176
35.446992,140.055955,403
35.445984,140.052629,280
35.429407,140.048664,173
35.43563,140.065238,98
35.444513,140.071515,48
35.44384,140.085896,115
35.471695,140.064645,90
35.483514,140.065025,126
35.48844,140.064212,225
35.491288,140.051985,550
35.46591,140.050192,2652
35.443852,140.048043,1176
35.453307,140.071267,1129
35.48655,140.133416,184
35.475214,140.139658,307
35.471642,140.125464,395
35.478757,140.117835,173
35.461971,140.10452,83
35.481829,140.111515,71
35.476893,140.105939,31
35.473225,140.094924,72
35.469059,140.103361,65
35.467566,140.11268,53
35.467419,140.118339,31
35.464902,140.136179,341
35.462347,140.152678,70
35.454628,140.137795,384
35.445309,140.140741,125
35.449682,140.166955,85
35.432711,140.173685,49
35.433031,140.158357,85
35.432913,140.146865,13
35.435594,140.132988,146
35.444954,140.121658,141
35.453784,140.121892,121
35.458566,140.115508,61
35.452015,140.110555,39
35.446937,140.100882,2101
35.517978,140.16115,60
35.512952,140.174197,761
35.512779,140.18489,128
35.509176,140.199318,100
35.521955,140.190799,26
35.526599,140.197096,53
35.534412,140.214988,1383
35.517958,140.206056,32
35.521715,140.2175,50
35.511328,140.224062,38
35.505349,140.215103,102
35.493241,140.241377,131
35.492666,140.222586,54
35.490786,140.201754,20
35.4995,140.187101,609
35.484337,140.19239,128
35.48228,140.182899,29
35.472695,140.180452,27
35.472591,140.162129,191
35.482156,140.171027,41
35.488536,140.153279,59
35.496932,140.163524,186
35.508705,140.158006,184
35.488784,140.209569,5
35.440516,140.09862,11
35.434545,140.09552,950
35.424353,140.101561,649
35.427688,140.12142,1020
35.421484,140.124642,43
35.412646,140.107737,343
35.402357,140.104821,76
35.389645,140.09824,168
35.395796,140.116188,607
35.408525,140.128869,251
35.418959,140.141249,60
35.411107,140.148543,147
35.400312,140.139638,577
35.389038,140.131611,546
35.377276,140.126075,29
35.378629,140.11618,7
35.375832,140.145743,26
35.377729,140.14139,44
35.394784,140.145674,317
35.397438,140.153165,67
35.403345,140.153869,112
35.406202,140.162488,37
35.41312,140.171372,69
35.398787,140.179165,15
35.410404,140.179403,33
35.404816,140.183638,23
35.389974,140.194261,43
35.372938,140.194645,19
35.399199,140.171182,18
35.391805,140.174446,381
35.392828,140.152618,106
35.386958,140.154039,138
35.381626,140.160588,34
35.382069,140.169907,97
35.382559,140.18669,499
35.369552,140.17896,141
35.355701,140.183409,53
35.344501,140.201687,151
35.315756,140.213752,99
35.314321,140.192976,30
35.374753,140.152962,37
35.367287,140.159952,152
35.366112,140.149026,54
35.363305,140.132074,46
35.35224,140.143306,166
35.341089,140.143044,89
35.343681,140.130188,95
35.358458,140.165036,33
35.349624,140.168681,43
35.344051,140.184301,23
35.333016,140.1867,45
35.328745,140.172197,118
35.338038,140.156932,54
35.333048,140.140752,43
35.328151,140.137292,29
35.324738,140.147572,83
35.323798,140.119344,145
35.310272,140.130576,33
35.31449,140.158269,67
35.298267,140.155771,86
35.294494,140.184344,40
35.248102,140.149612,45
35.264038,140.166178,107
35.271899,140.165271,40
35.27389,140.155619,45
35.265092,140.136798,30
35.286666,140.163067,46
35.301568,140.139919,70
35.286177,140.129555,23
35.291212,140.120421,17
35.266379,140.123456,21
35.309863,140.150685,43
35.521063,140.156474,2029
35.521915,140.145598,1145
35.497679,140.116312,1326
35.493998,140.123424,662
35.491709,140.114938,741
35.504696,140.114165,467
35.508653,140.113255,1143
35.49012,140.10755,266
35.512186,140.092852,354
35.497013,140.051374,791
35.517126,140.071265,1401
35.5153,140.088572,415
35.531684,140.193769,2721
35.531826,140.181658,1798
35.530789,140.185668,2430
35.50474,140.16834,295
35.478021,140.038866,290
35.477707,140.043758,163
35.8463,139.895151,1550
35.859419,139.904297,2283
35.857525,139.912493,29
35.86801,139.912385,235
35.864286,139.908988,1049
35.847284,139.902626,1479
35.841655,139.911741,1846
35.834838,139.8938,775
35.855916,139.908833,1836
35.838711,139.898152,4265
35.908655,139.879857,24
35.900469,139.885263,5
35.910386,139.89244,1010
35.912546,139.908561,4443
35.901461,139.893624,387
35.902506,139.902149,983
35.895416,139.897768,485
35.889472,139.900044,198
35.891857,139.893969,101
35.886525,139.907756,73
35.887381,139.893581,5
35.884275,139.898601,76
35.874139,139.906274,30
35.878745,139.904596,7
35.87991,139.901279,37
35.872863,139.900651,81
35.874714,139.911661,49
35.90098,139.915158,1840
35.895819,139.909412,1299
35.881715,139.909473,487
35.906747,139.918076,869
35.893215,139.903378,991
35.848014,139.918373,857
35.848139,139.912898,67
35.851908,139.915804,75
35.851835,139.925202,30
35.855622,139.926211,366
35.854359,139.913918,114
35.856976,139.915326,318
35.8626,139.916181,373
35.859199,139.922413,2566
35.860771,139.931467,500
35.84235,139.936721,1377
35.838142,139.950883,2816
35.84719,139.940107,806
35.878058,139.937694,1099
35.893153,139.92947,841
35.899094,139.925172,313
35.883747,139.929971,607
35.882681,139.921086,3143
35.879551,139.915361,3322
35.851577,139.947736,2195
35.845739,139.944822,188
35.839566,139.90822,178
35.879911,139.929331,1280
35.869327,139.926094,1454
35.872875,139.93275,1682
35.871432,139.921366,858
35.715709,140.102878,2703
35.721288,140.108289,1508
35.732596,140.108681,1233
35.712369,140.080109,2481
35.731733,140.086199,10075
35.755311,140.099066,35
35.745803,140.102477,137
35.74178,140.080705,510
35.776625,140.099615,12
35.772184,140.093258,31
35.779424,140.092397,133
35.751043,140.085093,146
35.77752,140.110992,73
35.770869,140.114235,86
35.763223,140.10196,267
35.763738,140.092409,725
35.733651,140.120022,2052
35.733081,140.133244,2937
35.748544,140.137786,233
35.75602,140.121576,907
35.767999,140.127135,154
35.759052,140.137086,337
35.716973,140.115564,558
35.708532,140.128053,4207
35.702251,140.129082,429
35.710552,140.121689,1031
35.760587,140.111719,1985
35.726334,140.122713,2461
35.719387,140.081311,2830
35.701394,140.093535,2834
35.695665,140.087854,1984
35.699242,140.081194,2213
35.707694,140.094282,3875
35.730156,140.101367,3350
35.714222,140.092495,549
35.725699,140.07143,2915
35.725649,140.115351,1483
35.775519,140.10434,478
35.741005,140.073398,1175
35.716235,140.122844,1092
35.888941,140.01548,73
35.883853,140.016464,756
35.880082,139.998315,1026
35.867616,139.998949,12
35.878706,140.01374,2698
35.870564,140.001772,820
35.87429,139.999347,1112
35.876655,140.026411,295
35.864024,140.009734,18
35.867907,140.010595,1519
35.872007,140.014225,615
35.868034,140.017612,679
35.867511,140.024272,1323
35.872004,140.025127,651
35.863542,140.020394,694
35.870743,140.031625,1082
35.874866,140.020932,1440
35.867221,140.041586,2345
35.864688,140.044244,1021
35.877523,140.03483,641
35.873421,140.040415,1233
35.877534,140.048844,1051
35.886108,140.056344,289
35.882238,140.051599,525
35.864694,140.034303,1309
35.860131,140.035034,31
35.87322,140.053886,831
35.866312,140.057022,381
35.857313,140.051307,37
35.864063,140.061267,285
35.858336,140.070755,41
35.863515,140.06984,4286
35.870246,140.071695,529
35.876559,140.081769,1907
35.865082,140.083223,489
35.858807,140.079644,16
35.873414,140.100231,345
35.862887,140.089632,448
35.867937,140.103547,684
35.866376,140.112615,1450
35.845107,140.138504,203
35.853875,140.135253,1731
35.858107,140.120094,1617
35.868635,140.122175,52
35.848187,140.140956,126
35.845805,140.131281,112
35.849014,140.127958,8
35.848408,140.122033,8
35.852561,140.124232,17
35.855867,140.118522,20
35.87567,140.011116,4294
35.860529,140.109679,1147
35.120452,140.065932,197
35.123506,140.057045,24
35.127907,140.057689,101
35.130483,140.063876,25
35.149138,140.060389,93
35.125988,140.072281,94
35.110752,140.062461,56
35.110937,140.072499,87
35.103971,140.077135,150
35.111736,140.083556,66
35.150253,140.078506,200
35.111075,140.091245,99
35.121208,140.084777,301
35.124071,140.091845,322
35.140644,140.09337,45
35.155437,140.106453,237
35.116667,140.107695,846
35.129257,140.116852,432
35.142964,140.130021,639
35.098637,140.093417,714
35.092454,140.104472,14
35.100848,140.104426,255
35.107329,140.10114,937
35.126128,139.956979,157
35.144777,139.951125,128
35.144627,139.970434,59
35.141652,139.976372,39
35.144981,139.982037,22
35.135651,139.982729,43
35.143169,139.992605,199
35.137532,139.995355,85
35.13526,140.005455,30
35.144225,140.01067,35
35.123904,139.998451,46
35.129714,140.009699,64
35.14387,140.018491,52
35.131013,140.026074,83
35.121165,140.011926,95
35.108413,140.004737,11
35.145969,140.030578,131
35.141902,140.046665,150
35.120738,140.028152,214
35.114368,140.038008,68
35.116101,140.054464,42
35.06226,140.066065,192
35.06245,140.05765,203
35.073267,140.044609,41
35.06455,140.038899,131
35.086419,140.036366,74
35.099045,140.014642,51
35.101114,140.037577,40
35.093889,140.047537,52
35.093599,140.056998,45
35.086844,140.065847,75
35.097736,140.068043,34
35.088254,140.080139,164
35.085336,140.093813,338
35.077574,140.097766,125
35.074396,140.075441,102
35.065329,140.078706,47
35.062304,140.072355,81
35.072684,140.058444,14
35.145811,140.196048,440
35.116863,140.203534,223
35.139127,140.165316,1042
35.123969,140.142273,339
35.156584,140.154219,19
35.176827,140.139195,32
35.760393,140.003201,1347
35.751745,140.006369,3592
35.763644,140.019119,1552
35.743302,140.006746,1218
35.755288,139.989567,315
35.751228,139.999973,2650
35.752402,139.985385,1186
35.744601,139.989063,246
35.76132,139.990676,248
35.761405,139.980199,267
35.766174,139.989691,2855
35.77146,139.985889,1428
35.783706,139.985132,2091
35.776651,140.008742,3061
35.764154,140.004015,369
35.775526,140.004379,669
35.769061,139.996305,913
35.773984,140.014691,2448
35.785559,139.972789,1897
35.77952,139.989114,20
35.786414,140.003988,660
35.795335,140.01027,263
35.798643,140.003556,582
35.799523,140.000355,860
35.794126,140.002076,193
35.791053,140.019772,189
35.762664,139.993454,1400
35.775252,139.99718,814
35.777953,139.99091,223
35.7615,139.998936,847
35.77968,140.000725,993
35.319137,139.941208,420
35.323302,139.931964,122
35.324179,139.928537,189
35.327486,139.935289,203
35.318412,139.930829,31
35.320665,139.927268,143
35.313931,139.927382,69
35.31525,139.924712,1328
35.325692,139.908788,1185
35.332953,139.935919,39
35.325653,139.92246,2453
35.33694,139.918666,17
35.331731,139.911657,1631
35.340277,139.894643,738
35.343167,139.888343,244
35.336383,139.895109,294
35.337221,139.883749,687
35.341357,139.875832,15
35.338505,139.877586,613
35.342312,139.864474,483
35.335524,139.869438,1062
35.332155,139.884178,159
35.327535,139.895111,1377
35.330712,139.901219,306
35.332552,139.901281,92
35.325585,139.903656,586
35.335248,139.901539,513
35.333755,139.900702,54
35.326737,139.900253,184
35.295187,139.924802,32
35.301074,139.929858,344
35.291272,139.915539,65
35.31082,139.917817,847
35.308698,139.930498,86
35.302073,139.921962,16
35.303595,139.938233,124
35.290258,139.935148,25
35.286177,139.944197,100
35.276193,139.955511,20
35.27089,139.943732,31
35.281809,139.928862,142
35.273146,139.922525,16
35.279046,139.92004,11
35.318012,139.90277,248
35.316497,139.912826,104
35.308234,139.903852,20
35.30847,139.910452,85
35.308132,139.91605,482
35.2978,139.909105,59
35.301405,139.89933,23
35.312821,139.894181,130
35.319769,139.886965,172
35.324902,139.886712,304
35.303623,139.957453,633
35.290893,139.956572,106
35.300168,139.947201,662
35.309708,139.955442,188
35.321908,139.951548,49
35.322061,139.962535,32
35.312402,139.971838,58
35.300643,139.970795,254
35.292711,139.99332,182
35.282943,140.005242,168
35.272434,140.012793,54
35.276443,139.978453,130
35.288899,139.976473,64
35.275828,139.967252,18
35.297635,139.977266,51
35.302377,139.981895,27
35.305092,139.986781,73
35.312485,139.987643,45
35.315547,140.004234,51
35.297991,140.012017,21
35.252143,139.993045,34
35.259622,139.992341,66
35.267608,139.987299,58
35.267887,140.000951,34
35.25449,140.016215,222
35.256826,140.000023,42
35.241992,140.010296,70
35.237444,139.983103,27
35.236971,139.992988,76
35.222776,139.999,15
35.253345,139.966199,39
35.234982,140.002359,76
35.221787,140.007887,20
35.225761,140.018759,23
35.222154,140.023558,28
35.218035,140.031853,43
35.190756,140.038004,23
35.208946,140.026835,40
35.206038,140.000705,20
35.200832,140.023245,27
35.176751,140.011484,240
35.346091,140.062567,135
35.33914,140.051516,148
35.329588,140.048469,92
35.313978,140.031663,249
35.307447,140.045124,78
35.301597,140.050916,105
35.303685,140.068735,64
35.31082,140.074801,116
35.316354,140.066407,90
35.317301,140.056366,213
35.327477,140.062469,142
35.335911,140.073086,102
35.323954,140.078355,125
35.323919,140.095984,22
35.295756,140.079297,307
35.301514,140.083766,44
35.291024,140.088785,77
35.27534,140.082603,129
35.269409,140.104434,71
35.292067,140.108172,55
35.308728,140.101912,54
35.316997,140.094133,33
35.293622,140.071249,10
35.288146,140.038258,113
35.280599,140.057018,10
35.283449,140.065263,38
35.296622,140.062083,17
35.292209,140.051742,44
35.271481,140.070576,111
35.27285,140.041616,133
35.244036,140.037985,110
35.259221,140.063024,460
35.244873,140.064479,132
35.247402,140.076246,19
35.247082,140.091459,31
35.237946,140.086074,31
35.242927,140.078646,22
35.237079,140.073348,23
35.225339,140.058034,41
35.201676,140.139779,44
35.225736,140.126412,64
35.22696,140.118158,17
35.225088,140.112729,20
35.20462,140.107821,63
35.241921,140.10616,70
35.219081,140.093556,37
35.232834,140.089441,68
35.219359,140.085327,27
35.215085,140.0793,7
35.223816,140.083951,3
35.232771,140.080593,23
35.228127,140.082594,7
35.196671,140.074821,118
35.171334,140.049987,17
35.31104,139.811469,1388
35.315599,139.830417,97
35.306532,139.834221,141
35.301019,139.844377,224
35.335138,139.851263,1907
35.321298,139.847214,1086
35.315788,139.839917,230
35.3135,139.857808,637
35.308711,139.870036,302
35.311265,139.880237,45
35.310179,139.885508,13
35.323754,139.869072,770
35.271871,139.869264,746
35.286303,139.859871,542
35.294079,139.854385,838
35.297186,139.867537,568
35.290327,139.879238,135
35.300549,139.880687,113
35.294441,139.898941,8
35.296567,139.890666,42
35.284383,139.898302,179
35.282211,139.885255,39
35.281209,139.878696,73
35.280489,139.87125,109
35.262329,139.909216,61
35.257177,139.894049,42
35.263961,139.893551,162
35.260824,139.872806,281
35.27153,139.904053,104
35.249182,139.88715,126
35.251129,139.870467,189
35.24112,139.877212,82
35.227172,139.876944,639
35.218037,139.881145,134
35.225783,139.884058,88
35.226048,139.896271,136
35.232484,139.895999,42
35.217016,139.895514,109
35.222164,139.899757,55
35.248817,139.921594,50
35.208817,139.866621,85
35.210245,139.876421,88
35.209953,139.887633,37
35.200768,139.903058,84
35.219967,139.905666,87
35.213692,139.905466,26
35.199534,139.880827,98
35.175562,139.894341,50
35.1863,139.861523,477
35.196765,139.833226,175
35.175087,139.835561,548
35.21145,139.932563,64
35.219756,139.926515,47
35.208023,139.927242,18
35.198308,139.931315,35
35.212184,139.922381,12
35.20504,139.916313,45
35.217211,139.921323,13
35.220504,139.915123,25
35.224928,139.919228,14
35.226065,139.929097,18
35.221282,139.94067,47
35.234698,139.951739,57
35.208493,139.961365,20
35.209903,139.975678,22
35.178712,139.927151,53
35.155152,139.922894,44
35.21562,139.94405,17
35.211119,139.945934,34
35.204694,139.949167,37
35.175635,139.968061,227
35.215155,139.914748,62
35.196945,139.951721,15
35.669536,139.890041,2414
35.662056,139.903464,4029
35.65618,139.90192,2550
35.660524,139.889151,3744
35.647532,139.886532,3691
35.658864,139.908563,1661
35.643586,139.892431,2811
35.651986,139.90746,3430
35.646147,139.91482,3228
35.646282,139.905502,2208
35.644313,139.908004,1307
35.637265,139.894755,1992
35.630453,139.882388,1236
35.640387,139.932974,4639
35.644332,139.919104,2936
35.631635,139.920756,4257
35.699788,140.198751,120
35.690289,140.198726,559
35.681453,140.190246,19
35.677627,140.177565,1749
35.688311,140.172671,342
35.686716,140.167078,10
35.664215,140.15508,993
35.664816,140.159749,877
35.660029,140.161187,1209
35.68842,140.159017,5835
35.67656,140.145401,319
35.667344,140.176729,1708
35.655857,140.165665,2328
35.674986,140.195959,268
35.644183,140.196969,248
35.654692,140.182227,136
35.662848,140.210589,14
35.662812,140.204299,163
35.669092,140.201432,6
35.657651,140.195475,36
35.659039,140.190917,74
35.654234,140.1917,57
35.665257,140.172409,136
35.692019,140.185633,2622
35.660322,140.185423,1470
35.666679,140.195275,1631
35.671188,140.177619,598
35.663414,140.152094,212
35.668894,140.174891,479
35.657686,140.163946,1043
35.657261,140.174525,1577
35.686563,140.176998,546
35.63928,140.201994,1146
35.687634,140.187701,712
35.668164,140.165662,393
35.427424,139.948979,455
35.430508,139.956904,125
35.436864,139.960805,903
35.42804,139.966135,1466
35.433348,139.955592,268
35.422247,139.9605,602
35.427216,139.971968,1351
35.440611,139.976888,508
35.441911,139.976803,68
35.438387,140.001582,2772
35.433392,140.015876,1458
35.451844,140.003451,111
35.447683,140.0204,810
35.456159,140.024976,565
35.449862,140.00124,1890
35.44993,139.990432,14
35.41842,139.986622,348
35.415634,139.997961,79
35.414032,140.00485,103
35.416055,140.015397,188
35.426772,140.012494,66
35.410839,140.016824,52
35.418599,140.025258,1121
35.403333,140.030305,110
35.415495,140.035238,156
35.388932,140.061897,166
35.386687,140.049493,341
35.415623,140.074898,242
35.394148,140.078158,68
35.397395,140.044692,467
35.413033,140.046337,365
35.407189,140.05743,44
35.410298,140.022751,103
35.378649,140.03938,185
35.388532,140.021194,1004
35.391585,140.001008,56
35.398481,140.016757,24
35.402476,140.016934,40
35.369041,140.031726,36
35.375621,140.027684,64
35.382086,140.030128,15
35.375026,140.02185,52
35.366131,140.019588,33
35.379131,140.006612,131
35.369706,140.009806,77
35.368629,140.003039,22
35.352048,140.012847,44
35.355178,140.005544,23
35.656594,140.302912,3479
35.662939,140.335197,2101
35.63231,140.315467,710
35.680306,140.315212,1977
35.700444,140.305253,1627
35.685272,140.300506,1021
35.67251,140.300674,1020
35.668149,140.295251,331
35.667578,140.278407,1346
35.652605,140.275133,1219
35.608112,140.305869,352
35.590238,140.31159,340
35.580021,140.287769,498
35.600326,140.275304,396
35.675518,140.334126,965
35.653924,140.324692,603
35.626148,140.279704,193
35.619038,140.272829,61
35.636456,140.259481,64
35.638621,140.270966,132
35.635504,140.283456,289
35.642613,140.304223,1082
35.627896,140.296367,601
35.612929,140.291105,252
35.593112,140.29195,193
35.681119,140.294068,678
35.683048,140.284237,374
35.643061,140.281146,330
35.688466,140.316891,131
35.643595,140.263597,28
35.643028,140.321943,29
35.665961,140.337216,78
35.664134,140.318117,52
35.839139,140.153341,486
35.834457,140.152108,314
35.830397,140.161049,165
35.820222,140.156845,77
35.814503,140.166988,24
35.84141,140.159703,764
35.835069,140.173919,171
35.828796,140.188619,930
35.830828,140.197964,669
35.825566,140.193932,339
35.822778,140.188141,464
35.831078,140.139939,1586
35.822962,140.133613,83
35.827593,140.122698,55
35.837026,140.117625,107
35.821855,140.107874,243
35.818555,140.098129,51
35.813507,140.094111,4
35.812417,140.103771,26
35.815659,140.114937,41
35.805187,140.114199,1738
35.819802,140.123438,87
35.808828,140.119956,433
35.809769,140.114928,102
35.808085,140.107821,1783
35.785568,140.106406,146
35.794189,140.107915,429
35.788296,140.116564,60
35.783199,140.127475,172
35.776015,140.13925,131
35.788458,140.140231,56
35.793919,140.129322,16
35.794494,140.122525,1150
35.800797,140.124884,1110
35.792063,140.141009,1825
35.804704,140.145931,1519
35.798683,140.154437,1492
35.803014,140.163813,1538
35.800089,140.17359,449
35.815968,140.159401,38
35.811027,140.128802,39
35.796214,140.118499,1410
35.802791,140.116014,274
35.799633,140.117653,624
35.77409,140.217483,297
35.77173,140.237673,212
35.758045,140.250687,253
35.747155,140.255448,615
35.791727,140.235636,257
35.800755,140.215918,144
35.794156,140.221591,35
35.765534,140.170464,395
35.759681,140.188192,153
35.776006,140.195523,89
35.781543,140.183142,103
35.790595,140.178687,46
35.76943,140.153468,137
35.780858,140.206192,263
35.784408,140.202895,409
35.789727,140.210647,749
35.810181,140.195516,66
35.805772,140.202967,89
35.795404,140.198881,57
35.788944,140.192493,27
35.801239,140.186145,179
35.816034,140.178612,87
35.821323,140.190771,22
35.819745,140.203304,237
35.813211,140.216014,87
35.8194,140.219362,49
35.826535,140.219958,52
35.834976,140.224771,114
35.834289,140.21045,49
35.831254,140.203864,32
35.827081,140.230756,37
35.8121,140.239803,85
35.811288,140.174276,1476
35.806027,140.077398,418
35.804129,140.064482,241
35.784485,140.057682,553
35.782328,140.023149,451
35.785262,140.043508,2343
35.77257,140.023576,2532
35.800425,140.050961,128
35.807959,140.045665,102
35.813443,140.038125,296
35.820357,140.051301,281
35.827621,140.060104,101
35.832508,140.065865,33
35.815852,140.061888,60
35.822852,140.079673,215
35.808639,140.093215,184
35.797869,140.088829,73
35.790755,140.095466,75
35.789198,140.038022,1495
35.78252,140.059006,1151
35.781878,140.054086,1648
35.787647,140.025891,1216
35.798967,140.043293,768
35.778286,140.049148,816
35.800736,140.105848,1829
35.781514,140.031154,716
35.796441,140.044836,169
35.803272,140.032794,1100
35.786351,140.054257,943
35.76273,140.323526,673
35.755623,140.334798,410
35.750211,140.347102,357
35.737614,140.353704,978
35.728406,140.333551,5339
35.724159,140.301923,237
35.72434,140.317902,488
35.71479,140.310889,236
35.708548,140.329945,296
35.71731,140.33905,479
35.697488,140.321949,42
35.693147,140.370421,1938
35.709801,140.376269,1085
35.762264,140.317973,2915
35.067133,139.835319,231
35.054962,139.838168,160
35.046915,139.840155,420
35.036495,139.826133,358
35.039519,139.841757,64
35.0433,139.849485,219
35.041439,139.862235,82
35.053911,139.870698,42
35.069596,139.876624,54
35.06675,139.853839,30
35.065729,139.860754,11
35.076046,139.870167,10
35.095859,139.843875,379
35.093907,139.854569,312
35.090068,139.853789,95
35.083169,139.855022,324
35.076049,139.835573,48
35.086468,139.874636,35
35.093986,139.873541,78
35.103241,139.868407,88
35.104398,139.854509,32
35.099482,139.923514,102
35.096684,139.945195,68
35.113544,139.93723,51
35.107121,139.905016,29
35.107173,139.891748,35
35.094627,139.891523,79
35.089868,139.910826,169
35.077869,139.903684,25
35.072702,139.928274,42
35.064459,139.903462,101
35.053148,139.89556,117
35.038652,139.897518,82
35.040351,139.891656,63
35.039096,139.88667,117
35.025428,139.887745,44
35.02903,139.900678,193
35.046965,139.914791,36
35.036171,139.904862,36
35.041931,139.904076,37
35.032524,139.897774,21
35.024411,139.901275,28
35.016081,139.897336,308
35.013271,139.887863,117
35.025173,139.909183,54
35.021018,139.916654,59
35.03037,139.921801,63
35.045519,139.930037,121
34.913024,139.924212,134
34.909715,139.916425,138
34.909834,139.909553,78
34.908102,139.905166,153
34.906674,139.901448,105
34.909004,139.898136,132
34.909332,139.892964,137
34.905996,139.88783,192
34.92007,139.901529,74
34.906329,139.879722,156
34.907634,139.868934,225
34.916828,139.870837,113
34.910222,139.853917,98
34.909137,139.839361,172
34.92049,139.937282,210
34.928807,139.94341,169
34.93338,139.949142,191
34.938417,139.954191,162
34.943384,139.958286,121
34.947614,139.960324,248
34.954012,139.961221,383
34.958894,139.960242,133
34.960556,139.957009,329
34.970313,139.951271,461
34.961748,139.949649,74
34.949097,139.930276,41
34.974928,139.920656,87
34.975475,139.937988,74
34.990416,139.938575,36
34.98347,139.945567,125
34.981253,139.957538,625
34.975593,139.950693,89
34.989263,139.968125,310
34.988969,139.961171,93
34.998058,139.95314,37
35.005877,139.97357,131
35.007291,139.961882,255
34.996359,139.964505,23
34.999602,139.942879,18
35.017302,139.965641,23
35.013266,139.944659,174
35.02528,139.945566,247
35.025644,139.966794,145
35.028558,139.958073,45
35.042805,139.97235,37
35.067494,139.968149,66
35.057047,139.971254,90
35.036468,139.955603,21
35.036633,139.945371,39
35.040448,139.950691,91
35.060045,139.965362,15
35.079536,139.96798,144
35.072242,139.957027,17
35.070818,139.949384,122
35.100065,139.979321,98
35.064715,140.026321,132
35.054927,140.01985,127
35.042352,140.017345,250
35.036947,140.016591,102
35.039463,140.013452,66
35.046362,140.009389,106
35.052059,140.005645,99
35.050493,139.988436,117
35.060623,139.995591,91
35.081378,140.000135,78
35.033568,139.998988,79
35.031692,139.984158,117
35.041377,139.984305,84
35.023911,139.983169,192
35.018091,139.981245,164
35.024662,139.975354,43
35.700517,140.544137,908
35.704973,140.552458,89
35.707527,140.560078,331
35.695932,140.561243,200
35.692951,140.532949,377
35.702973,140.543683,145
35.689253,140.519645,507
35.691304,140.516034,655
35.677829,140.518269,73
35.6935,140.505291,64
35.700773,140.508301,13
35.703478,140.503947,29
35.7117,140.505261,43
35.710671,140.51379,69
35.703257,140.512259,16
35.705079,140.522121,21
35.685761,140.546369,280
35.681165,140.560522,401
35.672108,140.544222,216
35.679965,140.529324,185
35.707543,140.532539,116
35.715528,140.526956,65
35.725255,140.533484,124
35.731542,140.534456,27
35.729714,140.523527,40
35.718266,140.543455,50
35.709962,140.54456,65
35.713458,140.552375,36
35.748109,140.558948,223
35.73305,140.554675,247
35.732073,140.567405,11
35.74605,140.543011,138
35.723947,140.517951,39
35.720136,140.512415,22
35.72487,140.510289,22
35.731434,140.51021,32
35.722073,140.498038,247
35.742475,140.527469,104
35.736827,140.520622,35
35.740134,140.514946,20
35.739726,140.506925,54
35.752012,140.511048,52
35.751681,140.518274,72
35.753214,140.531578,67
35.674653,140.610252,215
35.670179,140.598944,235
35.681474,140.592228,15
35.683354,140.584078,142
35.686391,140.600881,173
35.693727,140.585369,452
35.70483,140.600827,91
35.705054,140.586418,194
35.703244,140.572673,465
35.695256,140.6004,37
35.718419,140.573122,913
35.729856,140.584081,429
35.664894,140.583065,1056
35.660905,140.567013,459
35.647632,140.572216,247
35.65995,140.553393,419
35.641843,140.5528,404
35.655929,140.540708,304
35.886606,140.51977,97
35.890111,140.526279,69
35.88416,140.527031,18
35.883269,140.531282,64
35.88803,140.537395,75
35.878898,140.536852,34
35.87883,140.544131,62
35.867917,140.543647,108
35.872197,140.529823,79
35.852455,140.527789,247
35.860806,140.516155,105
35.839222,140.511852,193
35.877287,140.522915,175
35.879858,140.514312,183
35.867777,140.503376,157
35.851201,140.504003,88
35.860956,140.482946,169
35.8761,140.477332,179
35.862531,140.474422,167
35.863122,140.466189,155
35.858559,140.49071,32
35.848465,140.487203,98
35.838512,140.470248,57
35.838616,140.485881,62
35.83216,140.477865,25
35.82461,140.461716,83
35.82908,140.489846,71
35.825787,140.473447,30
35.884053,140.46248,340
35.889998,140.455998,66
35.90026,140.453985,174
35.902137,140.469182,205
35.895851,140.475312,63
35.886611,140.480708,272
35.891572,140.47941,109
35.887011,140.47156,79
35.872476,140.457787,34
35.881537,140.45603,32
35.879508,140.450595,46
35.872407,140.444987,35
35.91107,140.448266,46
35.911968,140.4646,35
35.911093,140.477299,34
35.900559,140.540105,82
35.898726,140.536138,57
35.899274,140.533422,68
35.902692,140.533017,90
35.902255,140.528878,23
35.89978,140.52989,32
35.900038,140.527284,79
35.895594,140.525327,42
35.899356,140.521786,63
35.911678,140.53511,69
35.895955,140.532636,64
35.89416,140.545553,44
35.8984,140.553565,54
35.896122,140.561816,54
35.893803,140.565794,27
35.893388,140.569764,57
35.890983,140.572045,48
35.879023,140.561147,149
35.882015,140.553841,43
35.904316,140.56673,48
35.883067,140.568942,99
35.936853,140.509,72
35.944823,140.511733,78
35.953612,140.510808,56
35.950463,140.51419,38
35.947599,140.520715,67
35.93692,140.528549,121
35.929336,140.536743,127
35.934126,140.542663,58
35.923359,140.543776,61
35.918326,140.551167,121
35.928747,140.553397,24
35.912461,140.565402,31
35.916879,140.570131,60
35.906694,140.585072,51
35.89651,140.433547,149
35.894425,140.445037,188
35.886015,140.439547,117
35.880373,140.441185,30
35.875385,140.433282,28
35.881141,140.431786,16
35.888136,140.428292,29
35.88634,140.432561,450
35.90073,140.483997,592
35.894355,140.491169,362
35.889901,140.489059,7
35.891941,140.487221,153
35.893739,140.494405,7
35.89061,140.492565,102
35.891966,140.494938,53
35.890815,140.495788,56
